pubchem_cid,sample,drug_name,label
5287969,OMC-1,Flavopiridol,0.35654117596622914
5287969,SISO,Flavopiridol,0.31099727394643173
5287969,SKG-IIIa,Flavopiridol,0.3758313159213559
5287969,SW756,Flavopiridol,0.35794755027553876
5287969,SiHa,Flavopiridol,0.34003135577406707
5289247,C-33-A,AS605240,0.5220091893058383
5289247,C-4-I,AS605240,0.643026352954789
5289247,CAL-39,AS605240,0.5010893005683669
5289247,Ca-Ski,AS605240,0.48044390334254317
5289247,DoTc2-4510,AS605240,0.52853339844327
5289247,HT-3,AS605240,0.5817630942549593
5289247,HeLa,AS605240,0.5621465303715519
5289247,ME-180,AS605240,0.45964805956375643
5289247,MS751,AS605240,0.603696312163094
5289247,OMC-1,AS605240,0.5502535003233685
5289247,SISO,AS605240,0.6129811547279254
5289247,SKG-IIIa,AS605240,0.691908649038598
5289247,SW756,AS605240,0.6866918620829001
5289247,SiHa,AS605240,0.689318113442215
5311497,C-33-A,Vinorelbine,0.17384493561518422
5311497,C-4-I,Vinorelbine,0.15009460752051004
5311497,CAL-39,Vinorelbine,0.13971269775737408
5311497,Ca-Ski,Vinorelbine,0.19075900902966833
5311497,DoTc2-4510,Vinorelbine,0.24513368260598037
5311497,HT-3,Vinorelbine,0.3474035661468004
5311497,HeLa,Vinorelbine,0.26813769961997763
5311497,ME-180,Vinorelbine,0.33147134658128136
5311497,MS751,Vinorelbine,0.1674964719069091
5311497,OMC-1,Vinorelbine,0.2757664110822291
5311497,SISO,Vinorelbine,0.21468479329108936
5311497,SKG-IIIa,Vinorelbine,0.35597990009992747
5311497,SW756,Vinorelbine,0.49898063613151855
5311497,SiHa,Vinorelbine,0.3660252954420753
5311510,OMC-1,GNF-2,0.5195249776273207
5328940,C-33-A,Bosutinib,0.4086523544414641
5328940,C-4-I,Bosutinib,0.5603817065155698
5328940,CAL-39,Bosutinib,0.37233551064663356
5328940,Ca-Ski,Bosutinib,0.4553957576101354
5328940,DoTc2-4510,Bosutinib,0.5065603443763872
5328940,HT-3,Bosutinib,0.5070161461027107
5328940,HeLa,Bosutinib,0.5141684383290308
5328940,ME-180,Bosutinib,0.4565235823870342
5328940,MS751,Bosutinib,0.5659921427828694
5328940,OMC-1,Bosutinib,0.46049985915141467
5328940,SISO,Bosutinib,0.5699935091407242
5328940,SKG-IIIa,Bosutinib,0.6134138915458788
5328940,SW756,Bosutinib,0.606325882047211
5328940,SiHa,Bosutinib,0.5979658375604251
5329102,OMC-1,Sunitinib,0.553257699124474
5330286,C-33-A,Palbociclib,0.542063735379837
5330286,C-4-I,Palbociclib,0.6277423434861354
5330286,CAL-39,Palbociclib,0.4892600441803946
5330286,Ca-Ski,Palbociclib,0.5934735970414129
5330286,DoTc2-4510,Palbociclib,0.6351706153218726
5330286,HT-3,Palbociclib,0.6489650984148367
5330286,HeLa,Palbociclib,0.577335789302249
5330286,ME-180,Palbociclib,0.6298906592330354
5330286,MS751,Palbociclib,0.6274171726741808
5330286,OMC-1,Palbociclib,0.6204377070483154
5330286,SISO,Palbociclib,0.6550667787936263
5330286,SKG-IIIa,Palbociclib,0.6667252359474145
5330286,SW756,Palbociclib,0.6860530269109237
5330286,SiHa,Palbociclib,0.6189397457746864
5351307,C-33-A,NSC319726,0.030669948272182668
5351307,C-4-I,NSC319726,0.2597037200558416
5351307,CAL-39,NSC319726,0.17240855799494909
5351307,Ca-Ski,NSC319726,0.2722269583964521
5351307,DoTc2-4510,NSC319726,0.3091306869372839
5351307,HT-3,NSC319726,0.21394354652845718
5351307,HeLa,NSC319726,0.3571888874673774
5351307,ME-180,NSC319726,0.3493567691877437
5351307,MS751,NSC319726,0.29127324047782877
5351307,OMC-1,NSC319726,0.2760543451512565
5351307,SISO,NSC319726,0.3495558183008168
5351307,SKG-IIIa,NSC319726,0.17130060951170364
5351307,SW756,NSC319726,0.27559193495757117
5351307,SiHa,NSC319726,0.3722177962246219
5352062,C-33-A,Romidepsin,0.06709348998225445
5352062,C-4-I,Romidepsin,0.10391592111540993
5352062,CAL-39,Romidepsin,0.08571624226886382
5352062,Ca-Ski,Romidepsin,0.08095796112196396
5352062,DoTc2-4510,Romidepsin,0.08286517164210633
5352062,HT-3,Romidepsin,0.1590589674693579
5352062,HeLa,Romidepsin,0.1244448132263059
5352062,ME-180,Romidepsin,0.12759873668905086
5352062,MS751,Romidepsin,0.09006833165976852
5352062,SISO,Romidepsin,0.10931876091448528
5352062,SKG-IIIa,Romidepsin,0.12488204469039138
5352062,SW756,Romidepsin,0.22834819225143882
5352062,SiHa,Romidepsin,0.17054224522356326
5360373,C-33-A,Bleomycin,0.4870687577386441
5360373,C-4-I,Bleomycin,0.4411395621854906
5360373,CAL-39,Bleomycin,0.5033117682635423
5360373,Ca-Ski,Bleomycin,0.5711849738230577
5360373,DoTc2-4510,Bleomycin,0.5613118454258836
5360373,HT-3,Bleomycin,0.5082174934114976
5360373,HeLa,Bleomycin,0.4557972729065845
5360373,ME-180,Bleomycin,0.4513727930935273
5360373,MS751,Bleomycin,0.5163286231429306
5360373,OMC-1,Bleomycin,0.49854782327974184
5360373,SISO,Bleomycin,0.43920568584973974
5360373,SKG-IIIa,Bleomycin,0.511517691279825
5360373,SW756,Bleomycin,0.6126687159643361
5360373,SiHa,Bleomycin,0.5734254320921266
5477029,C-33-A,Sinularin,0.47079021002659327
5477029,C-4-I,Sinularin,0.5852635858033073
5477029,CAL-39,Sinularin,0.5169466656695063
5477029,Ca-Ski,Sinularin,0.5505343715432633
5477029,DoTc2-4510,Sinularin,0.5309795662972784
5477029,HT-3,Sinularin,0.6000678791123203
5477029,HeLa,Sinularin,0.5182221733241831
5477029,ME-180,Sinularin,0.5658851956203576
5477029,MS751,Sinularin,0.5559214337422324
5477029,SISO,Sinularin,0.557479533267791
5477029,SKG-IIIa,Sinularin,0.5935312136819265
5477029,SW756,Sinularin,0.632269522584029
5477029,SiHa,Sinularin,0.5076159770868364
5494449,OMC-1,Tozasertib,0.569103425030665
5702198,C-33-A,Cisplatin,0.49755369247241465
5702198,C-4-I,Cisplatin,0.5569389473025816
5702198,CAL-39,Cisplatin,0.5187440545135573
5702198,Ca-Ski,Cisplatin,0.5267250629545311
5702198,DoTc2-4510,Cisplatin,0.6245291355458032
5702198,HT-3,Cisplatin,0.5112810950156146
5702198,HeLa,Cisplatin,0.5940042550532854
5702198,ME-180,Cisplatin,0.4956286742035534
5702198,MS751,Cisplatin,0.561564806870279
5702198,OMC-1,Cisplatin,0.5084161324073345
5702198,SISO,Cisplatin,0.44731445468795805
5702198,SKG-IIIa,Cisplatin,0.5663514759508275
5702198,SW756,Cisplatin,0.6813724149469205
5702198,SiHa,Cisplatin,0.6065254423018351
5717801,OMC-1,Salubrinal,0.6305236123818969
6445533,C-33-A,Dacinostat,0.21528302048259934
6445533,C-4-I,Dacinostat,0.2563010978992603
6445533,CAL-39,Dacinostat,0.17949134220443047
6445533,Ca-Ski,Dacinostat,0.22833868271177665
6445533,DoTc2-4510,Dacinostat,0.18452519279292315
6445533,HT-3,Dacinostat,0.28301261438857844
6445533,HeLa,Dacinostat,0.2723453581346347
6445533,ME-180,Dacinostat,0.2622865288856618
6445533,MS751,Dacinostat,0.26310333293230614
6445533,OMC-1,Dacinostat,0.23630523632870057
6445533,SISO,Dacinostat,0.24877482701461132
6445533,SKG-IIIa,Dacinostat,0.233926501066623
6445533,SW756,Dacinostat,0.3157465417211607
6445533,SiHa,Dacinostat,0.4343092509422954
6445562,C-33-A,Pelitinib,0.3942273931182942
6445562,C-4-I,Pelitinib,0.5294092282602677
6445562,CAL-39,Pelitinib,0.493243755919526
6445562,Ca-Ski,Pelitinib,0.36706659473976927
6445562,DoTc2-4510,Pelitinib,0.383790225938454
6445562,HT-3,Pelitinib,0.4706572515059397
6445562,HeLa,Pelitinib,0.5196164875460558
6445562,ME-180,Pelitinib,0.3395010869359823
6445562,MS751,Pelitinib,0.49830215005419487
6445562,OMC-1,Pelitinib,0.42034454319409964
6445562,SISO,Pelitinib,0.4697383318086704
6445562,SKG-IIIa,Pelitinib,0.6049258205687607
6445562,SW756,Pelitinib,0.5442822593832183
6445562,SiHa,Pelitinib,0.612322742187021
6450551,C-33-A,Axitinib,0.48668180390583216
6450551,C-4-I,Axitinib,0.537176389928975
6450551,CAL-39,Axitinib,0.45946851299990105
6450551,Ca-Ski,Axitinib,0.5235812474373674
6450551,DoTc2-4510,Axitinib,0.6023035779574585
6450551,HT-3,Axitinib,0.5718585953545047
6450551,HeLa,Axitinib,0.45601618733570637
6450551,ME-180,Axitinib,0.5763021143303378
6450551,MS751,Axitinib,0.49992665017567883
6450551,OMC-1,Axitinib,0.6415719257750063
6450551,SISO,Axitinib,0.5601435930654672
6450551,SKG-IIIa,Axitinib,0.6245990751797948
6450551,SW756,Axitinib,0.6199173707164909
6450551,SiHa,Axitinib,0.5509090979939919
6450816,C-33-A,Ispinesib Mesylate,0.21452942912539624
6450816,C-4-I,Ispinesib Mesylate,0.2784435001330026
6450816,CAL-39,Ispinesib Mesylate,0.31354341843699157
6450816,Ca-Ski,Ispinesib Mesylate,0.16238451282898506
6450816,DoTc2-4510,Ispinesib Mesylate,0.3296523817360384
6450816,HT-3,Ispinesib Mesylate,0.34055830112972185
6450816,HeLa,Ispinesib Mesylate,0.268572795105272
6450816,ME-180,Ispinesib Mesylate,0.19095163700288972
6450816,MS751,Ispinesib Mesylate,0.2920005207427562
6450816,OMC-1,Ispinesib Mesylate,0.32501097944850205
6450816,SISO,Ispinesib Mesylate,0.22710846855237132
6450816,SKG-IIIa,Ispinesib Mesylate,0.44089475037307996
6450816,SW756,Ispinesib Mesylate,0.42701773962190737
6450816,SiHa,Ispinesib Mesylate,0.4120138628383602
6505803,C-33-A,Tanespimycin,0.47241450703709875
6505803,C-4-I,Tanespimycin,0.2697436913989839
6505803,CAL-39,Tanespimycin,0.24002288811531325
6505803,Ca-Ski,Tanespimycin,0.3496281338526708
6505803,DoTc2-4510,Tanespimycin,0.36036393194248717
6505803,HT-3,Tanespimycin,0.44055263241613424
6505803,HeLa,Tanespimycin,0.38205960475714296
6505803,ME-180,Tanespimycin,0.2971508432098347
6505803,MS751,Tanespimycin,0.34767073933971604
6505803,OMC-1,Tanespimycin,0.2997177554564797
6505803,SISO,Tanespimycin,0.4129727076281508
6505803,SKG-IIIa,Tanespimycin,0.3316439519096511
6505803,SW756,Tanespimycin,0.6360114097344813
6505803,SiHa,Tanespimycin,0.3877584647186529
6852167,C-33-A,PIK-93,0.4646820815445269
6852167,C-4-I,PIK-93,0.606610664936671
6852167,CAL-39,PIK-93,0.5312933358298343
6852167,Ca-Ski,PIK-93,0.42128272884032586
6852167,DoTc2-4510,PIK-93,0.5568701303689504
6852167,HT-3,PIK-93,0.547224747909067
6852167,HeLa,PIK-93,0.5762771703292411
6852167,ME-180,PIK-93,0.4789052616463753
6852167,MS751,PIK-93,0.596717535293386
6852167,OMC-1,PIK-93,0.5093172025195762
6852167,SISO,PIK-93,0.522153730362836
6852167,SKG-IIIa,PIK-93,0.6997596716638824
6852167,SW756,PIK-93,0.6373726392773557
6852167,SiHa,PIK-93,0.6895117750302591
6914657,C-33-A,Daporinad,0.10272892118167715
6914657,C-4-I,Daporinad,0.1808175259723677
6914657,CAL-39,Daporinad,0.36875871923244186
6914657,Ca-Ski,Daporinad,0.20609494995378222
6914657,DoTc2-4510,Daporinad,0.1871650857735533
6914657,HT-3,Daporinad,0.22076707113321542
6914657,HeLa,Daporinad,0.13752342967722292
6914657,ME-180,Daporinad,0.09308540036164686
6914657,MS751,Daporinad,0.3392375062021026
6914657,OMC-1,Daporinad,0.5449026886029089
6914657,SISO,Daporinad,0.13021538072202327
6914657,SKG-IIIa,Daporinad,0.20386810841671313
6914657,SW756,Daporinad,0.3434911097353915
6914657,SiHa,Daporinad,0.11871750750901822
6918289,C-33-A,Temsirolimus,0.3129857761072139
6918289,C-4-I,Temsirolimus,0.48114465959013664
6918289,CAL-39,Temsirolimus,0.4048362196807538
6918289,Ca-Ski,Temsirolimus,0.4408857003751685
6918289,DoTc2-4510,Temsirolimus,0.5554763888542725
6918289,HT-3,Temsirolimus,0.5370257801284086
6918289,HeLa,Temsirolimus,0.5209523501212354
6918289,ME-180,Temsirolimus,0.4326458680442556
6918289,MS751,Temsirolimus,0.423852108923301
6918289,OMC-1,Temsirolimus,0.39937763439156937
6918289,SISO,Temsirolimus,0.4756709066408379
6918289,SKG-IIIa,Temsirolimus,0.4834807491855174
6918289,SW756,Temsirolimus,0.6072675272071054
6918289,SiHa,Temsirolimus,0.4538009327361408
6918454,C-33-A,CI-1040,0.5258547593749666
6918454,C-4-I,CI-1040,0.47109752912882263
6918454,CAL-39,CI-1040,0.41526222283910047
6918454,Ca-Ski,CI-1040,0.535540222940885
6918454,DoTc2-4510,CI-1040,0.4924017740538664
6918454,HT-3,CI-1040,0.5135618470122486
6918454,ME-180,CI-1040,0.4688259831436139
6918454,SKG-IIIa,CI-1040,0.5790132140741726
6918454,SW756,CI-1040,0.5134120630614268
6918454,SiHa,CI-1040,0.5656537919148719
6918638,C-33-A,Belinostat,0.2974121038750477
6918638,C-4-I,Belinostat,0.4580238501211473
6918638,CAL-39,Belinostat,0.40879872633019876
6918638,Ca-Ski,Belinostat,0.33639971402512486
6918638,DoTc2-4510,Belinostat,0.3918207715535675
6918638,HT-3,Belinostat,0.364076977890457
6918638,HeLa,Belinostat,0.4417114916399673
6918638,ME-180,Belinostat,0.36344513919610544
6918638,MS751,Belinostat,0.4595644950025026
6918638,OMC-1,Belinostat,0.3841679610622428
6918638,SISO,Belinostat,0.4150857360928133
6918638,SKG-IIIa,Belinostat,0.5643160834327197
6918638,SW756,Belinostat,0.4663758061368883
6918638,SiHa,Belinostat,0.6021626253630415
6918837,C-33-A,Panobinostat,0.20023333213166847
6918837,C-4-I,Panobinostat,0.23144789231700658
6918837,CAL-39,Panobinostat,0.2980156334519161
6918837,Ca-Ski,Panobinostat,0.20611728477556646
6918837,DoTc2-4510,Panobinostat,0.23326264773148409
6918837,HT-3,Panobinostat,0.1614354925905785
6918837,HeLa,Panobinostat,0.32843700312626817
6918837,ME-180,Panobinostat,0.3104014248986579
6918837,MS751,Panobinostat,0.23579686619291165
6918837,OMC-1,Panobinostat,0.22313569389678822
6918837,SISO,Panobinostat,0.26997272014778
6918837,SKG-IIIa,Panobinostat,0.16318355177262783
6918837,SW756,Panobinostat,0.2790338215774662
6918837,SiHa,Panobinostat,0.32306514298728034
6918848,C-33-A,AR-42,0.2674431286707958
6918848,C-4-I,AR-42,0.5269175205472356
6918848,CAL-39,AR-42,0.39697170922179414
6918848,Ca-Ski,AR-42,0.3368259618646656
6918848,DoTc2-4510,AR-42,0.37851341318803833
6918848,HT-3,AR-42,0.35119558032793263
6918848,HeLa,AR-42,0.4210687008111138
6918848,ME-180,AR-42,0.36353928399287705
6918848,MS751,AR-42,0.4445595187385053
6918848,OMC-1,AR-42,0.37229885920732325
6918848,SISO,AR-42,0.4117491080066721
6918848,SKG-IIIa,AR-42,0.4657476012320008
6918848,SW756,AR-42,0.47847971171942727
6918848,SiHa,AR-42,0.5643399528932697
6918878,C-33-A,JQ12,0.3664828150370435
6918878,C-4-I,JQ12,0.49216310008828634
6918878,CAL-39,JQ12,0.35624573260862075
6918878,Ca-Ski,JQ12,0.4863505647044252
6918878,DoTc2-4510,JQ12,0.3198707624987789
6918878,HT-3,JQ12,0.39943550225228697
6918878,HeLa,JQ12,0.38271847648568175
6918878,ME-180,JQ12,0.555466251112336
6918878,MS751,JQ12,0.42223295064584626
6918878,OMC-1,JQ12,0.5410572788472776
6918878,SISO,JQ12,0.4046498200057776
6918878,SKG-IIIa,JQ12,0.5115558090134598
6918878,SW756,JQ12,0.5158534849985111
6918878,SiHa,JQ12,0.514181216311336
7251185,OMC-1,Parthenolide,0.6035574476911829
9549184,OMC-1,A-770041,0.5976481822593803
9549289,C-33-A,TWS119,0.48301420498783354
9549289,C-4-I,TWS119,0.4799555386516724
9549289,CAL-39,TWS119,0.489209089883505
9549289,Ca-Ski,TWS119,0.39752468971196925
9549289,DoTc2-4510,TWS119,0.43960787831768533
9549289,HT-3,TWS119,0.4245720985917421
9549289,HeLa,TWS119,0.43141679833806745
9549289,ME-180,TWS119,0.3858937876103477
9549289,MS751,TWS119,0.4921785040451331
9549289,OMC-1,TWS119,0.44537600190521526
9549289,SISO,TWS119,0.5279584118018031
9549289,SKG-IIIa,TWS119,0.6995928321579008
9549289,SW756,TWS119,0.538491261351287
9549289,SiHa,TWS119,0.5699992326715113
9549297,C-33-A,SU11274,0.5057930637945237
9549297,C-4-I,SU11274,0.5815147315668812
9549297,CAL-39,SU11274,0.5973437470801058
9549297,Ca-Ski,SU11274,0.4449472769717331
9549297,DoTc2-4510,SU11274,0.6232517982735024
9549297,HT-3,SU11274,0.5000026644214517
9549297,HeLa,SU11274,0.5262143308125907
9549297,ME-180,SU11274,0.520689525729134
9549297,MS751,SU11274,0.6126662652773514
9549297,OMC-1,SU11274,0.5393498882501659
9549297,SISO,SU11274,0.5875639489110916
9549297,SKG-IIIa,SU11274,0.6654646812572125
9549297,SW756,SU11274,0.652776014715746
9549297,SiHa,SU11274,0.5953588948969606
9810884,C-33-A,Y-39983,0.5264884435209987
9810884,C-4-I,Y-39983,0.5943745137201308
9810884,CAL-39,Y-39983,0.5600549437991889
9810884,Ca-Ski,Y-39983,0.5357779336090174
9810884,DoTc2-4510,Y-39983,0.6191166054560007
9810884,HT-3,Y-39983,0.6360221187165596
9810884,HeLa,Y-39983,0.6030244292413881
9810884,ME-180,Y-39983,0.6368146904852348
9810884,MS751,Y-39983,0.6257694278544346
9810884,OMC-1,Y-39983,0.650712920693097
9810884,SISO,Y-39983,0.5958613043958212
9810884,SKG-IIIa,Y-39983,0.6998492432512966
9810884,SW756,Y-39983,0.6446494291241376
9810884,SiHa,Y-39983,0.6895431926310045
9825149,C-33-A,NVP-ADW742,0.5947349701955057
9825149,C-4-I,NVP-ADW742,0.5391791517451507
9825149,CAL-39,NVP-ADW742,0.4960788754292017
9825149,Ca-Ski,NVP-ADW742,0.5230304021165748
9825149,DoTc2-4510,NVP-ADW742,0.5834914058393277
9825149,HT-3,NVP-ADW742,0.6365598240976246
9825149,HeLa,NVP-ADW742,0.5480865096981649
9825149,ME-180,NVP-ADW742,0.5675477163970285
9825149,MS751,NVP-ADW742,0.5191576993548215
9825149,OMC-1,NVP-ADW742,0.6082410697447116
9825149,SISO,NVP-ADW742,0.5381372925896237
9825149,SKG-IIIa,NVP-ADW742,0.5770511379416918
9825149,SW756,NVP-ADW742,0.6395621024249871
9825149,SiHa,NVP-ADW742,0.6184247699032898
9826308,OMC-1,GW843682X,0.3423978639070014
9826528,C-33-A,PD0325901,0.4408159162488102
9826528,C-4-I,PD0325901,0.4349054734815648
9826528,CAL-39,PD0325901,0.27348033641443276
9826528,Ca-Ski,PD0325901,0.47430379451838023
9826528,DoTc2-4510,PD0325901,0.44119886760652627
9826528,HT-3,PD0325901,0.45294595697842355
9826528,HeLa,PD0325901,0.49530961619734987
9826528,ME-180,PD0325901,0.4905618873613701
9826528,MS751,PD0325901,0.5189218937816682
9826528,OMC-1,PD0325901,0.4660595917855602
9826528,SISO,PD0325901,0.5424175994748466
9826528,SKG-IIIa,PD0325901,0.4981644758682647
9826528,SW756,PD0325901,0.44044408889744846
9826528,SiHa,PD0325901,0.5306018698733398
9829523,C-33-A,Midostaurin,0.4238981077676069
9829523,C-4-I,Midostaurin,0.35783184349046204
9829523,CAL-39,Midostaurin,0.33186284230945423
9829523,Ca-Ski,Midostaurin,0.37968190310988814
9829523,DoTc2-4510,Midostaurin,0.32451804190239025
9829523,HT-3,Midostaurin,0.41403583192136717
9829523,HeLa,Midostaurin,0.3521537063122702
9829523,ME-180,Midostaurin,0.4492241508008324
9829523,MS751,Midostaurin,0.3602854307381053
9829523,OMC-1,Midostaurin,0.47071103190365504
9829523,SISO,Midostaurin,0.33399722317617414
9829523,SKG-IIIa,Midostaurin,0.44244167272425483
9829523,SW756,Midostaurin,0.49779306951056745
9829523,SiHa,Midostaurin,0.4639378135124126
9858940,C-33-A,SB505124,0.4415617161373481
9858940,C-4-I,SB505124,0.5066679284423161
9858940,CAL-39,SB505124,0.49808258895816426
9858940,Ca-Ski,SB505124,0.5784932905913384
9858940,DoTc2-4510,SB505124,0.5817861943726048
9858940,HT-3,SB505124,0.5732930615056678
9858940,HeLa,SB505124,0.6114616361706791
9858940,ME-180,SB505124,0.6045193119798742
9858940,MS751,SB505124,0.5964688012385101
9858940,OMC-1,SB505124,0.6462510392706922
9858940,SISO,SB505124,0.6420826042430369
9858940,SKG-IIIa,SB505124,0.5342368619669609
9858940,SW756,SB505124,0.5311625246196927
9858940,SiHa,SB505124,0.6884616292503365
9863776,C-33-A,(5Z)-7-Oxozeaenol,0.36913814915672943
9863776,C-4-I,(5Z)-7-Oxozeaenol,0.39470960073887934
9863776,CAL-39,(5Z)-7-Oxozeaenol,0.4484761584266633
9863776,Ca-Ski,(5Z)-7-Oxozeaenol,0.4252482044512201
9863776,DoTc2-4510,(5Z)-7-Oxozeaenol,0.3300503863237234
9863776,HT-3,(5Z)-7-Oxozeaenol,0.45136696828548506
9863776,HeLa,(5Z)-7-Oxozeaenol,0.404365020928145
9863776,ME-180,(5Z)-7-Oxozeaenol,0.3725126863514305
9863776,MS751,(5Z)-7-Oxozeaenol,0.4268074073019198
9863776,OMC-1,(5Z)-7-Oxozeaenol,0.44856559332519486
9863776,SISO,(5Z)-7-Oxozeaenol,0.4084742722495876
9863776,SKG-IIIa,(5Z)-7-Oxozeaenol,0.4992541146682635
9863776,SW756,(5Z)-7-Oxozeaenol,0.34642832106872545
9863776,SiHa,(5Z)-7-Oxozeaenol,0.4184553996863785
9868037,C-33-A,OSI-930,0.5736143426538546
9868037,C-4-I,OSI-930,0.5905559433982597
9868037,CAL-39,OSI-930,0.5707520861515706
9868037,Ca-Ski,OSI-930,0.5226662563566565
9868037,DoTc2-4510,OSI-930,0.5809910878902114
9868037,HT-3,OSI-930,0.6170760515919884
9868037,HeLa,OSI-930,0.5658880435752164
9868037,ME-180,OSI-930,0.5891822270578354
9868037,MS751,OSI-930,0.5878025098124036
9868037,OMC-1,OSI-930,0.6154832162949986
9868037,SISO,OSI-930,0.6118479652917914
9868037,SKG-IIIa,OSI-930,0.6249137825134267
9868037,SW756,OSI-930,0.604201830296981
9868037,SiHa,OSI-930,0.6297866176451594
9874913,C-33-A,CP724714,0.5307072960558565
9874913,C-4-I,CP724714,0.6034058625026273
9874913,CAL-39,CP724714,0.6164316294263434
9874913,Ca-Ski,CP724714,0.5460815434069924
9874913,DoTc2-4510,CP724714,0.5779387707577097
9874913,HT-3,CP724714,0.5866308797391788
9874913,HeLa,CP724714,0.583327188766725
9874913,ME-180,CP724714,0.5444107889716031
9874913,MS751,CP724714,0.5911979440662187
9874913,OMC-1,CP724714,0.6001088074162526
9874913,SISO,CP724714,0.6115036257610917
9874913,SKG-IIIa,CP724714,0.6638178239034428
9874913,SW756,CP724714,0.6199536557972192
9874913,SiHa,CP724714,0.65331602514083
9884685,C-4-I,PI-103,0.6169667729785008
9884685,CAL-39,PI-103,0.5042273213773719
9884685,Ca-Ski,PI-103,0.22014336987913105
9884685,DoTc2-4510,PI-103,0.5409053510259305
9884685,HT-3,PI-103,0.5042210570604426
9884685,HeLa,PI-103,0.5196840771126733
9884685,ME-180,PI-103,0.25802178450020147
9884685,MS751,PI-103,0.6075913965405682
9884685,OMC-1,PI-103,0.39116541948787575
9884685,SISO,PI-103,0.4272230994411419
9884685,SKG-IIIa,PI-103,0.6660738216041282
9884685,SW756,PI-103,0.5737356867171111
9884685,SiHa,PI-103,0.6556712284657569
9887053,C-33-A,Oxaliplatin,0.5410093851773647
9887053,C-4-I,Oxaliplatin,0.6358373180789234
9887053,CAL-39,Oxaliplatin,0.5800275140293137
9887053,Ca-Ski,Oxaliplatin,0.6351795224591605
9887053,DoTc2-4510,Oxaliplatin,0.6176644518544765
9887053,HT-3,Oxaliplatin,0.6508370358173925
9887053,HeLa,Oxaliplatin,0.630028840058181
9887053,ME-180,Oxaliplatin,0.5227812615868016
9887053,MS751,Oxaliplatin,0.6167114921736712
9887053,OMC-1,Oxaliplatin,0.583565278339273
9887053,SISO,Oxaliplatin,0.5419712165838304
9887053,SKG-IIIa,Oxaliplatin,0.6627811300902753
9887053,SW756,Oxaliplatin,0.6697581669843653
9887053,SiHa,Oxaliplatin,0.6356852565028
9903786,C-33-A,TPCA-1,0.4054697289439333
9903786,C-4-I,TPCA-1,0.5628990065660127
9903786,CAL-39,TPCA-1,0.579935540875901
9903786,Ca-Ski,TPCA-1,0.44183212008481737
9903786,DoTc2-4510,TPCA-1,0.5617246528327422
9903786,HT-3,TPCA-1,0.5261742741911667
9903786,HeLa,TPCA-1,0.5701613537298742
9903786,ME-180,TPCA-1,0.4493075682014794
9903786,MS751,TPCA-1,0.5844027389494917
9903786,OMC-1,TPCA-1,0.5354189477785383
9903786,SISO,TPCA-1,0.5133259015631662
9903786,SKG-IIIa,TPCA-1,0.6873902756489731
9903786,SW756,TPCA-1,0.6540236771958496
9903786,SiHa,TPCA-1,0.6895331747827216
9907093,OMC-1,TGX221,0.6387676452400803
9908783,C-33-A,IC-87114,0.6320259754726055
9908783,C-4-I,IC-87114,0.6062994863211453
9908783,CAL-39,IC-87114,0.6431647665860925
9908783,Ca-Ski,IC-87114,0.6411083774516086
9908783,DoTc2-4510,IC-87114,0.6528631617196038
9908783,HT-3,IC-87114,0.6210358686271381
9908783,HeLa,IC-87114,0.6456064817820415
9908783,ME-180,IC-87114,0.66491574512903
9908783,MS751,IC-87114,0.6465679711627722
9908783,OMC-1,IC-87114,0.6539002916016716
9908783,SISO,IC-87114,0.6372491066743349
9908783,SKG-IIIa,IC-87114,0.6952530772439591
9908783,SW756,IC-87114,0.6815228833539164
9908783,SiHa,IC-87114,0.60075729923791
9910224,C-33-A,Zibotentan,0.6545318653664605
9910224,C-4-I,Zibotentan,0.6670250505163386
9910224,CAL-39,Zibotentan,0.640861268486913
9910224,Ca-Ski,Zibotentan,0.6453181630415619
9910224,DoTc2-4510,Zibotentan,0.6718929093026274
9910224,HT-3,Zibotentan,0.6789207844952325
9910224,HeLa,Zibotentan,0.6593513202518702
9910224,ME-180,Zibotentan,0.6711167677197679
9910224,MS751,Zibotentan,0.6591065785038942
9910224,OMC-1,Zibotentan,0.6864417637697754
9910224,SISO,Zibotentan,0.6671865027502315
9910224,SKG-IIIa,Zibotentan,0.6987440328962764
9910224,SW756,Zibotentan,0.6852952472181677
9910224,SiHa,Zibotentan,0.6895560029390668
9911830,C-33-A,Tivozanib,0.3977707274243407
9911830,C-4-I,Tivozanib,0.41217817147531444
9911830,CAL-39,Tivozanib,0.4046524707684585
9911830,Ca-Ski,Tivozanib,0.386103017768719
9911830,DoTc2-4510,Tivozanib,0.4015736618432042
9911830,HT-3,Tivozanib,0.3964042262536359
9911830,HeLa,Tivozanib,0.3909092895122153
9911830,ME-180,Tivozanib,0.40707472859030924
9911830,MS751,Tivozanib,0.3864483439179527
9911830,OMC-1,Tivozanib,0.41328682682523565
9911830,SISO,Tivozanib,0.3679866126021996
9911830,SKG-IIIa,Tivozanib,0.444131862072653
9911830,SW756,Tivozanib,0.42743606254153477
9911830,SiHa,Tivozanib,0.43398564193488387
9914412,C-33-A,ZM447439,0.5295296144389966
9914412,C-4-I,ZM447439,0.5451964112083543
9914412,CAL-39,ZM447439,0.4469247797245023
9914412,Ca-Ski,ZM447439,0.5104091313389464
9914412,DoTc2-4510,ZM447439,0.5302225403663106
9914412,HT-3,ZM447439,0.6129098302463529
9914412,HeLa,ZM447439,0.5003249717986074
